sonstiges,numberofrooms,time_dest3,provision1,hascourtage,provision2,creation,realtorcompanyname,contphonenumber,currency,listingtype,companywidecustomerid,contsalutation,lng,balcony,city,media_count,district,title,entry_land2,entry_land1,guesttoilet,privateoffer,housenumber,retype,zip_code,contfirstname,cellar,objektbeschreibung,garden,contcompany,land_transfer2,land_transfer1,streamingvideo,livingspace,contlastname,time_dest,realtorlogo,lift,address,lat,spotlightlisting,kitchen,immo_id,floorplan,criteriagroup,notary2,contname,time_dest2,notary1,value,url,precisehousenumber,street,marketingtype,isbarrierfree,priceintervaltype
"Enegieausweis ist vorhaden.
Anfragen bitte gern auch unter:
 kanscheit-immobilien@t-online.de",3.5,,4165.8,YES,3.93,2019-11-05T20:42:03.934+01:00,Angelika Kanscheit Immobilien,02304 9420357,,S,,FEMALE,,false,,9,Innenstadt,DO-Mitte/Soester Str. /Schöne 2 Zi Penthouse ETW m. Balkon/Neuausbau 2001,0.5,530,false,false,,search:ApartmentBuy,44145,Angelika,true,"Sehr schöne Penthouse ETW mit Weitblick
Modene  ETW mit gepflegten Mehr-Familienhaus mit Wohnzimmer (27,6 m²), Schlafzimmer (14,4 m²), Ankleidezimmer (6,8 m²), Diele (6,3 m²),  Küche, Bad (4,42 m²). 
Balkon 6,30 x 1,4 m !

Ein Garage ist am Haus ist vorhanden.",false,Angelika Kanscheit Immobilien,6.5,6.89,false,64.2,Kanscheit,,,false,,,false,false,113323570,false,1958,1.5,Angelika Kanscheit,,1.59,,https://www.immobilienscout24.de/expose/113323570,,,,false,
,2.5,,4712.4,YES,4.76,2019-11-05T20:42:03.934+01:00,ImmoSky Deutschland GmbH,0234 585 458 58,,S,,NO_SALUTATION,,true,,11,Wickede,Top gepflegte Eigentumswohnung mit Panthouse flair,0.5,495,false,false,,search:ApartmentBuy,44319,Lisa,true,"In einer sehr hübschen Anlage befindet sich diese sehr gepflegte Eigentumswohnung. Mit dem Fahrstuhl geht es in die sechste Etage mit einem herrlichen Blick über Dortmund Wickede und ins Grüne.
Von der Diele aus geht es in alle Räume. Rechts liegt die Küche, in der Sie sich verwirklichen können. Daneben befindet sich das Wohnzimmer mit Zugang zum Balkon und einer abgegrenzten Essecke. Geradeaus befindet sich das großzügige Schlafzimmer in Westausrichtung. 
Das innen liegende Badezimmer befindet sich auf der linken Seite der Diele. Dieses hat eine Badewanne. Des weiteren gibt es eine Abstellkammer.

Die Wohnung ist in einem guten Zustand und kann sofort bezogen werden. Es gibt die Möglichkeit noch einen Stellplatz in der Tiefgarage käuflich zu erwerben.

Daten zum Energiewert:
Energiekennwert: 127kWh / (m².a), Klasse E, Gebäudeart: Mehrfamilienhaus, Ausweistyp: verbrauchsbasierend, Energieträger: Gas, Warmwasser: Strom

Hat der erste Eindruck bereits Ihr Interesse geweckt? Vereinbaren Sie noch heute einen Besichtigungstermin, ich freue mich auf Ihren Anruf!
",false,ImmoSky Deutschland GmbH,6.5,6.435,false,65,Obermüller,,https://pictures.immobilienscout24.de/usercontent/19349e28-0d6d-4b7c-b215-db0ec04e67b7.PNG,true,,,false,false,113542370,false,1977,1.5,Lisa Obermüller,,1.485,,https://www.immobilienscout24.de/expose/113542370,,,,false,
"=== Energieträger laut Energieausweis: Gas ===
#Energieträger laut Energieausweis: Gas#",3,,0,NO,0,2019-11-05T20:42:03.934+01:00,Vonovia SE,0231 1859996,,S,,MALE,7.48855,false,,4,Innenstadt,Kapitalanlage: Dreizimmerwohnung in der Karl-Liebknecht -Strasse! 10Jahren Kündigungsschutz!,0.5,672.5,false,false,,search:ApartmentBuy,44141,Thorsten,true,"Sehr selten Dachgeschosswohnung in der Nähe zum Westfalenpark.Diese schön aufgeteilte Eigentumswohnung befindet sich im Dachgeschoss eines gepflegten Mehrfamilienhauses. Der Westfalenpark ist fußläufig erreichbar.

Die Wohnung ist seit 1989 vermietet!

Haben Sie Interesse? Dann senden Sie die Objekt-Id 9399-005 per WhatsApp an 01525 681 3907, per Telegram an VonoviaVerkauf oder per Threema an *VONOVIA.

Details zur Datenverarbeitung bei Vonovia finden SIe unter www.vonovia.de/datenschutz.",true,Vonovia SE,6.5,8.7425,false,68.68,Lang-Lindemann,,,false,Dortmund Karl-Liebknecht-Straße 27,51.4993,false,false,113479848,false,1953,1.5,Thorsten Lang-Lindemann,,2.0175,,https://www.immobilienscout24.de/expose/113479848,,,,false,
"=== Energieträger laut Energieausweis: Gas ===
Hinweise darüber, wie die Vonovia Ihre personenbezogenen Daten als Interessent verarbeitet, erhalten Sie unter www.vonovia.de/datenschutzinformation. Alle Angaben in diesem Exposé wurden sorgfältig und so vollständig wie möglich gemacht. Gleichwohl kann das Vorhandensein von Fehlern nicht ausgeschlossen werden. Die Angaben in diesem Exposé erfolgen daher ohne jede Gewähr. Maßgeblich sind die im Kaufvertrag geschlossenen Vereinbarungen. Soweit die Grundrissgrafiken Maßangaben und Einrichtungen enthalten, wird auch für diese jegliche Haftung ausgeschlossen. Ebenso weisen wir darauf hin, dass die Grundrissgrafiken nicht immer maßstabsgetreu sind. Besichtigungen sind jederzeit, jedoch nur nach vorheriger Terminabsprache mit Ihrem Ansprechpartner möglich. Kaufverhandlungen sind ausschließlich über Ihren Ansprechpartner zu führen. Preisänderungen bleiben vorbehalten. Der Kauf ist für den Käufer provisionsfrei.",2.5,,0,NO,0,2019-11-05T20:41:47.030+01:00,Vonovia SE,0231 8779600,,S,,MALE,7.51972,true,,6,Scharnhorst,"** Freundliche, helle 2 Zimmerwohnung mit Balkon **",0.5,340,false,false,,search:ApartmentBuy,44328,Dirk,true,"Diese freundliche Siedlung liegt am Rande einer hübschen Schrebergartenkolonie. Geprägt von
Grünflächen mit einer aufgelockerten Bebauung ist die Siedlung eine kleine Wohnoase. Die Eigentümergemeinschaft umfasst 72 Wohneinheiten. Viele Wohnungen werden von den Eigentümern selbst genutzt. Eine solide und gewachsene Anwohnerstruktur zeichnet die Siedlung aus. Die Eigentümergemeinschaft besteht aus insgesamt zwei Untergemeinschaften:

Der überwiegende Teil der Wohnungen befindet sich bereits in Privatbesitz.

In den Jahren 1998 bis 2000 wurden die Gebäude umfassend modernisiert. Folgende Arbeiten sind
ausgeführt worden:
 Fassadendämmung durch Wärmedämmverbundsystem Ökotherm inkl. neuem Anstrich
 Erneuerung der Dachrinnen und Fallrohre
 Erneuerung der Briefkastenanlage
 Überarbeitung der Vordächer Geismerg 2  12
 Erneuerung der Haustüren

Die rechnerische, anteilige Instandhaltungsrücklage beträgt per 31.12.2018 ca. 3.300 EUR.

Die umliegenden Wiesen und Freiflächen bieten Outdoor-Spaß und vielseitige Spielmöglichkeiten für Kinder.

Haben Sie Interesse? Dann senden Sie die Objekt-Id 493-011 per WhatsApp an 01525 681 3907, per Telegram an VonoviaVerkauf oder per Threema an *VONOVIA.

Details zur Datenverarbeitung bei Vonovia finden SIe unter www.vonovia.de/datenschutz.",false,Vonovia SE,6.5,4.42,false,48.38,Gunnemann,,,false,Dortmund Geismerg 4,51.54619,false,false,114152769,true,1960,1.5,Dirk Gunnemann,,1.02,,https://www.immobilienscout24.de/expose/114152769,,,,false,
"Sollte diese Eigentumswohnung bei Ihnen Interesse geweckt haben, zögern Sie nicht uns zu kontaktieren. 
Tel. 0231/ 580 681 15
Mobil. 0176/ 202 960 07",2,,4250,YES,5,2019-11-05T20:41:47.030+01:00,immostarter,0231 58068115,,S,,NO_SALUTATION,,false,,14,Eving,Attraktive 2 Zimmer Wohnung in Dortmund Eving !!! DG rechts,0.5,425,false,false,,search:ApartmentBuy,44339, immostarter ,false,"WE15   I   Veräußert wird eine gemütliche 2 Zimmer Wohnung in familienfreundlicher Lage in Dortmund Eving.
Die Wohnung befindet sich im Dachgeschoss. 
Zu der Wohnung wird ein Aussenstellplatz im Innenhof mit veräußert.",true,immostarter,6.5,5.525,false,61,- Deniz Kendirli -,,https://pictures.immobilienscout24.de/usercontent/67d8f4e9-69d8-471f-a74d-8158ab7cc4fa.JPG,false,,,false,true,114173746,false,,1.5, immostarter  - Deniz Kendirli -,,1.275,,https://www.immobilienscout24.de/expose/114173746,,,,false,
"Finanzierungsbeispiel:

Eigenkapital: 5.000 € zuzüglich Nebenkosten Kaufvertrag (Notar, Grunderwerb etc.: 10.000 €) = 15.000 €
Fremdkapital: 125.000 €

Fremdkapitalzinsen: 2% = 2.500 €
anfängliche Tilgung: 1% = 1.250 €
Nicht umlagefähige Kosten: 1.250 € + Unsicherheitsfaktor: 750€ = 2.000 €

Liquiditätsüberschuss:
Kaltmiete: 10.140 €
abzüglich Zinsen (2.500€), Tilgung (1.250€) und nichtumlagefähige Kosten (2.000€): 4.390€
Steuerlicher Gewinn:
Kaltmiete: 10.140 €
abzüglich Zinsen (2.500€) und nichtumlagefähige Kosten (2.000€): 5.640€

Eigenkapitalrendite: 5.640 € x 100 : 15.000€ = 37,6% vor Steuern


WIR SUCHEN DEUTSCHLANDWEIT HÄUSER UND WOHNUNGEN FÜR VORGEMERKTE KUNDEN.

Diese Immobilie wird von unserem Geschäftspartner Herr Maßmann aus Dortmund betreut.

Mit Ihrer Kontaktaufnahme bestätigen Sie, dass wir Ihnen diese Immobilie nachweisen und/oder vermitteln sollen. 

Dadurch gilt als vereinbart, dass bei ""ABSCHLUSS EINES NOTARIELLEN KAUFVERTRAGES ÜBER DIESE IMMOBILIE"" eine Provision in der Höhe fällig wird, wie sie in der Anzeige beschrieben steht.

Wir verweisen bzgl. Widerrufsrecht, AGB, DSGVO/Datenschutz und Impressum auf unsere Internetseite ""www.traumimmobilien.online"".

Falls diese Anzeige irgendwelche Rechte verletzt, garantieren wir die Entfernung der Anzeige bzw. der beanstandeten Passagen, ohne daß die Einschaltung eines Anwalts o.ä. erforderlich wäre; falls von Ihnen Kosten ohne vorherigen Kontakt zu uns ausgelöst wurden, werden wir diese im Sinne Ihrer Schadenminderungspflicht (§ 254 Abs. 2 BGB) vollumfänglich zurückweisen.

Der Energieausweis wird bei der Besichtigung vorliegen.",6,,7735,YES,5.95,2019-11-05T20:41:42.825+01:00,Traumimmobilien.online,0175 1602458,,S,,MALE,,false,,7,Westerfilde,⭐Hochwertig renovierte Eigentumswohnung(en) - Renditeobjekt,0.5,650,false,false,,search:ApartmentBuy,44357,Roger,true,,false,Traumimmobilien.online,6.5,8.45,false,125,Maßmann aus Dortmund,,https://pictures.immobilienscout24.de/usercontent/c1ab551b-b7ad-4172-bbf9-1245651f8e35.JPG,false,,,false,true,114311391,false,1930,1.5,Roger Maßmann aus Dortmund,,1.95,,https://www.immobilienscout24.de/expose/114311391,,,,false,
"Sie wünschen einen Besichtigungstermin? 

Dann rufen Sie uns an unter, 0231/ 580 681 15.

Wir beraten Sie gerne persönlich vor Ort, vereinbaren Sie Ihren individuellen Termin mit uns.


Finanzierung: 

Gerne betreuen wir Sie auch bei der Finanzierung dieser Immobilie, unsere Kooperationspartner können Ihnen im Moment sehr günstige Zinskonditionen anbieten.",3,,4286.4,YES,3.76,2019-11-05T20:41:47.030+01:00,immostarter,0231 58068115,,S,,NO_SALUTATION,,false,,15,Innenstadt,Dachgeschosswohnung am Dortmunder Borsigplatz,0.5,570,false,false,,search:ApartmentBuy,44145, immostarter ,true,,false,immostarter,6.5,7.41,false,79,- Deniz Kendirli -,,https://pictures.immobilienscout24.de/usercontent/67d8f4e9-69d8-471f-a74d-8158ab7cc4fa.JPG,false,,,false,false,114177828,false,1906,1.5, immostarter  - Deniz Kendirli -,,1.71,,https://www.immobilienscout24.de/expose/114177828,,,,false,
"Die AZ Agentur für Zwangsversteigerungsinformationen GmbH ist der führende Herausgeber von Informationen zu dem Thema Zwangsversteigerungen von Immobilien. Bei uns finden Sie alle Versteigerungstermine und alle wichtigen Daten zu den einzelnen Immobilien, Häusern, Wohnungen.


Die in diesem Expose verarbeiteten Daten wurden uns von Dritten übermittelt, bzw. dem gerichtsbestellten Gutachten entnommen und konnten von uns nicht geprüft werden. Eine Haftung kann daher nicht übernommen werden. Irrtum und Zwischenverkauf vorbehalten.


Zusätzliche Informationen:
Montags - Sonntags von 08:00 - 20:00 Uhr unter der Telefonnummer 0201-4668587.",1,,0,NO,0,2019-11-05T20:41:42.826+01:00,AZ Agentur für Zwangsversteigerungsinformationen GmbH,0201 4668587,,S,,NO_SALUTATION,7.45205,true,,5,Löttringhausen,WOHNUNG MIT 41 m² WOHNFLÄCHE (inkl. Balkon/Terrasse),0.5,315,false,false,,search:ApartmentBuy,44229,,false,"Wohnung Nr. 2 im EG rechts, 41 m² Wfl., bestehend aus Flur, Wohn-/Schlafzimmer, Küche, Flur, Bad/WC und Balkon, sowie Kellerraum, Bj. 1964, DG-Ausbau 1994/96


Bitte kontaktieren Sie uns bei weiteren Fragen telefonisch, von Montag - Sonntag von 08:00 - 20:00 Uhr, unter der Telefonnummer 0201-4668587.


Dieses Objekt wird beim zuständigen Amtsgericht versteigert.


Verkehrswert: 63.000,00 EUR.


Sichern Sie sich unter Umständen 30 % Nachlass auf den Verkehrswert und zahlen Sie somit für die oben genannte Immobilie nur 44.100,00 EUR. Ebenso entfallen Notarkosten und Maklercourtage.


Dies ist eine von bundesweit 25.000 interessanten Immobilien, die wir in der aktuellen, monatlichen Ausgabe unseres kostengünstigen IMMOBILIENVERSTEIGERUNGS-KATALOGES veröffentlichen. Sichern Sie sich jetzt diese Informationen um Ihre Wunschimmobilie preisgünstig zu erwerben.


Kataloginfos:
Telefonnummer 0201-4668587.",false,AZ Agentur für Zwangsversteigerungsinformationen GmbH,6.5,4.095,false,41,Ihr Partner für Immobilienversteigerungen,,,false,Dortmund Dümperstraße x,51.44769,false,false,114293750,false,1964,1.5,,,0.945,,https://www.immobilienscout24.de/expose/114293750,,,,false,
"Sollte diese Eigentumswohnung bei Ihnen Interesse geweckt haben, zögern Sie nicht uns zu kontaktieren. 
Tel. 0231/ 580 681 15
Mobil. 0176/ 202 960 07",2,,4250,YES,5,2019-11-05T20:41:47.030+01:00,immostarter,0231 58068115,,S,,NO_SALUTATION,,false,,15,Eving,Attraktive 2 Zimmer Wohnung in Dortmund Eving !!! DG links,0.5,425,false,false,,search:ApartmentBuy,44339, immostarter ,true,"Veräußert wird eine gemütliche 2 Zimmer Wohnung in familienfreundlicher Lage in Dortmund Eving.
Die Wohnung befindet sich im Dachgeschoss. 
Zu der Wohnung wird ein Aussenstellplatz im Innenhof mit veräußert.",true,immostarter,6.5,5.525,false,61,- Deniz Kendirli -,,https://pictures.immobilienscout24.de/usercontent/67d8f4e9-69d8-471f-a74d-8158ab7cc4fa.JPG,false,,,false,true,114172552,false,2006,1.5, immostarter  - Deniz Kendirli -,,1.275,,https://www.immobilienscout24.de/expose/114172552,,,,false,
"Das Mehrfamilienhaus steht auf einem 288 m² großen Grundstück. Der Miteigentumsanteil der Wohnung beläuft sich auf 250/1000stel.
 
Sollten Sie die Wohnung als Kapitalanlage nutzen wollen, so können wir Ihnen bei der Vermietung behilflich sein.

Die Anmietung einer Garage in unmittelbarer Nähe des Hauses ist möglich.  ",4,,5474,YES,4.76,2019-11-05T20:41:42.826+01:00,hülswitt Immobilien GmbH,02327 309310,,S,,NO_SALUTATION,,true,,2,Eving,"Gut aufgeteilte 4,5-Raumwohnung mit Balkon! ",0.5,575,false,false,,search:ApartmentBuy,44339,Simone,true,"Eigentumswohnung, 4,5-Raum, ca. 93 m² Wohnfläche, ca. 15 m² Nutzfläche, 1. Obergeschoss.
In einem gepflegten Mehrfamilienhaus, Baujahr 1976, mit 4 Wohneinheiten.
Gute Aufteilung, Badezimmer mit Dusche, Abstellraum, Balkon.
Nachtspeicherheizung.",false,hülswitt Immobilien GmbH,6.5,7.475,false,93,Fieseler,,https://pictures.immobilienscout24.de/usercontent/0753aef2-5668-48c0-8804-32fa158c47a1.JPG,false,,,false,false,114282212,false,1976,1.5,Simone Fieseler,,1.725,,https://www.immobilienscout24.de/expose/114282212,,,,false,
"Interessieren Sie sich für dieses Objekt? Dann rufen Sie uns unter der Telefonnummer 0171 - 38 62 892 an! Wir freuen uns auf eine Besichtigung mit Ihnen!

Wir weisen darauf hin, dass die hier gemachten Angaben auf den uns vom Verkäufer überlassenen Unterlagen und Daten basieren. Für die Richtigkeit und Vollständigkeit können wir keine Haftung übernehmen.

Ein Maklervertrag kommt zustande, wenn Sie von diesem Angebot, welches wir hier präsentieren, Gebrauch machen, indem Sie unsere Leistungen [z.B. Sie erhalten die Adresse einer von uns angebotenen Immobilie] in Anspruch nehmen. 
Grundsätzlich steht Ihnen auch ein gesetzliches Widerrufsrecht von 14 Tagen zu. Die Frist beginnt nach Erhalt dieser Belehrung in Textform (z.B. per Brief, E-Mail, Fax). Der Widerruf wäre zu richten an unser Büro. Mit der Entgegennahme der von Ihnen erbetenen und von uns erbrachten Leistung ist das Vertragsverhältnis in Vollzug gesetzt.
",1,,2618,YES,4.76,2019-11-05T20:41:42.825+01:00,von der Heyden-Rynsch Immobilien,0171 3862892,,M,,FEMALE,,false,,8,Lanstrop,Sympathisches 1-Raum-Appartement in Do-Lanstrop,0.5,275,false,false,,search:ApartmentBuy,44329,E.,true,"Das ca. 45 m² Großraumappartement liegt im 1. Obergeschoss eines Mehrfamilienhauses mit insgesamt zwanzig Wohneinheiten, welche vorwiegend von den Eigentümern selbst bewohnt werden. Über eine großzügige Diele, die Platz für einen Kleiderschrank hat, erreicht man das Bad und einen praktischen Abstellraum.

Das Haus sowie die Außenanlagen befinden sich in einem sehr gepflegen Zustand.Die Anlage wird von einer professionellen Verwaltung betreut. 
Im Hausgeld sind u.a. enthalten: Gartenpflege, Hausreinigung, Hausmeister, Winterdienst, Kabelgebühren und Rauchmelder, ebenso die Instandhaltungsrücklagen, die Kosten für laufende Reparaturen und die Verwaltergebühren.",true,von der Heyden-Rynsch Immobilien,6.5,3.575,false,45,Schneider,,https://pictures.immobilienscout24.de/usercontent/08be9ecd-9f6f-4aff-8d96-63ee88aa87ef.JPG,false,,,false,true,114104049,false,1975,1.5,E. Schneider,,0.825,,https://www.immobilienscout24.de/expose/114104049,,,,false,
"Diese Immobilie ist sowohl für Alleinstehende als auch für zwei oder drei Personen optimal, das offene Büro zum Wohnzimmer kann man ohne großen Aufwand mit Ständerwerk, Gipskartonplatten und einer Tür/Glastür verschließen und es dann als Kinderzimmer benutzen.
Sehr wertvoll sind die geräumige Garage und das große Fenster im Bad, morgens mit Sonne.
Die Bewohner des Hauses sind sehr nett und haben mich sehr gut aufgenommen, welches ja für einen Käufer auch nicht unwichtig ist, sollte er selber einziehen. Auch das es nur ein 6-Familienhaus ist, hatte mich zum Kauf beeinflusst.
Die Haustüranlage ist neu und es gibt keinen Reparaturrückstau.
In dem Hausgeld sind u. a. 60,- Euro Heizungsvorrauszahlung, 40,- Euro Erbpacht, die bisher ca. alle 6 Jahre um 2,50,- Euro erhöht wurde, weiterhin sind die Rücklagen, Müllabfuhr, der Gärtner und sonstige Kosten enthalten.
Das Haus wird von einer kleinen Hausverwaltung sehr persönlich betreut.

Auf Grund meiner Fachkompetenz als Architekt, habe ich natürlich sehr viel Wert auf Fachfirmen und gute Materialien gelegt. Natürlich ist der gesamte Umbau mit Fotos dokumentiert und alle Schlitze vor dem Verschließen so wie so. Es kann eine CD bei ernsthaftem Interesse übergeben werden.",3.5,,0,NO,0,2019-11-05T20:41:42.825+01:00,,,,M,,MALE,7.35339,true,,35,Lütgendortmund,"Fast-Erstbezug nach Sanierung mit EBK und Balkon: attraktive 3,5-Zimmer-DG-Wohnung in Dortmund",0.5,740,false,true,,search:ApartmentBuy,44388,volker,true,"Die Wohnung verfügt über 3,5 attraktive Zimmer,  befindet sich im zweiten OG u. hat eine Gaszentralheizung. Das Baujahr ist 1972.  Die letzte Totalmodernisierung fand erst im Jahr 2019 statt.
Bei dieser nach neuestem Standard ausgestatteter DG-Wohnung ohne Schrägen handelt es sich fast um einen Erstbezug nach Sanierung. Es wurden nur hochwertige Materialien, wie die Wand- u. Bodenfliesen u. der Edelholz-Venylboden mit extra starker Dämmung verwendet. Die hochwertigen Sanitärobjekte inkl. einer sehr geräumigen Schauerdusche und die moderne Küche mit großem Induktionsfeld runden diese schicke Wohnung ab. Das monatliche Hausgeld beträgt 293,00 €. Besonders hervorzuheben ist, dass es nicht nur einen kleinen Südbalkon gibt, sondern man sich auch im Garten am Haus aufhalten kann. Ihnen stehen außerdem eine Garage für Ihr Auto, ein Abstellraum auf dem Boden und sowohl ein Kellerraum, so wie ein Abstellplatz für Fahrräder im ebenerdigen Keller zur Verfügung. Sie können die Immobilie provisionsfrei von privat erwerben.
Ich habe extra die Anschrift genannt, damit sich Interessenten das Umfeld ansehen können. Ich bitte allerdings dringend nicht ohne Termin zu klingen, denn dann ist der Interessent raus. Bitte schicken Sie mir bei berechtigtem Interesse über Scout Ihre Tel.-Nr. 
Die Wohnung, in die ich sehr viel Geld, Fleiß und Liebe gesteckt habe, wird von mir durch den plötzlichen Wunsch, nach Australien zu meinem Sohn auszuwandern, verkauft. Hätte ich dieses Anfang des Jahres schon gewusst, hätte ich sie nicht gekauft und saniert. Da ich auf die Einwanderungszusage der australischen Behörde warte(Stand heute ca. in 1 Jahr) ist mein Auszug nicht ganz kalkulierbar. Allerdings könnte man über einen früheren Auszug verhandeln.",true,,6.5,9.62,false,72,albrecht,,,false,Dortmund Lütgendortmunder Str. 9,51.49807,false,true,114148578,true,1972,1.5,volker albrecht,,2.22,,https://www.immobilienscout24.de/expose/114148578,,,,false,
